uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
c5f2702ebe54f8161894c655,时佳易购便利店(新城天悦观澜店),购物,便利店,湖北省,武汉市,汉南区,武汉市汉南区幸福园一路与江上路交叉口附近,,1,0,114.038178,30.310443,,shopping,http://api.map.baidu.com/place/detail?uid=c5f2702ebe54f8161894c655&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
8548a0b4ea0b4ed29e82ead4,绿叶日用品店,购物,便利店,湖北省,武汉市,汉南区,武汉市汉南区育源路武汉铁路桥梁职业学院(汉南校区)南侧约160米,,1,0,114.051113,30.327888,15807173864,shopping,http://api.map.baidu.com/place/detail?uid=8548a0b4ea0b4ed29e82ead4&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
15c9b5d43f6b76f81ff74dbd,节节高文具店,购物,商铺,湖北省,武汉市,汉南区,湖北省武汉市汉南区微湖路366号,15c9b5d43f6b76f81ff74dbd,1,0,114.082787,30.313123,13797077077,shopping,http://api.map.baidu.com/place/detail?uid=15c9b5d43f6b76f81ff74dbd&output=html&source=placeapi_v2,,,0,,,,,,,,2,,,,,,,114.08270845981,30.313126723975,0
4121ad48e331d4b11fe9996f,优家宝贝专业母婴正品连锁(汉南店),购物,商铺,湖北省,武汉市,汉南区,湖北省武汉市汉南区薇湖路245号,4121ad48e331d4b11fe9996f,1,0,114.086125,30.312293,"13419539660,18702795795",shopping,http://api.map.baidu.com/place/detail?uid=4121ad48e331d4b11fe9996f&output=html&source=placeapi_v2,,08:00-21:00,5,,,,,,,,1,,,,,,,114.0861348773,30.312404287105,0
3b8346567f1ff5c39ff77979,一兰花屋,购物,商铺,湖北省,武汉市,汉南区,湖北省武汉市汉南区赞宏购物广场(武汉市汉南区人民政府西),3b8346567f1ff5c39ff77979,1,0,114.089014,30.31445,"13871204254,13886167420",shopping,http://api.map.baidu.com/place/detail?uid=3b8346567f1ff5c39ff77979&output=html&source=placeapi_v2,,08:00-21:00,5,,,,,,,,1,,,,,,,114.08903440177,30.314644875643,0
783f9667e25bcb00d7851fb0,蔬品荟,购物,商铺,湖北省,武汉市,汉南区,武汉市汉南区纱帽正街汉南区紫阳楚世家,783f9667e25bcb00d7851fb0,1,0,114.072202,30.32271,,shopping,http://api.map.baidu.com/place/detail?uid=783f9667e25bcb00d7851fb0&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.07217546749,30.322504483543,0
2e0dd29068339c119e9d689c,联合劳保消防器材经营部,购物,商铺,湖北省,武汉市,汉南区,湖北省武汉市汉南区薇湖路424号,2e0dd29068339c119e9d689c,1,0,114.079456,30.313068,13554257097,shopping,http://api.map.baidu.com/place/detail?uid=2e0dd29068339c119e9d689c&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.07944289022,30.312929458609,0
750ec165d5e4a9284c3a59fc,康丽眼镜(百花街店),购物,商铺,湖北省,武汉市,汉南区,湖北省武汉市汉南区汉南大道428~430号,750ec165d5e4a9284c3a59fc,1,0,114.089172,30.314899,13971204720,shopping,http://api.map.baidu.com/place/detail?uid=750ec165d5e4a9284c3a59fc&output=html&source=placeapi_v2,,08:00-21:00,3.8,,,,,,,,4,,,,,,,114.08892253309,30.31480401015,0
3d9f82d78297a2dd1ef74d24,恬忻百货,购物,便利店,湖北省,武汉市,汉南区,湖北省武汉市汉南区纱帽正街437-25号,3d9f82d78297a2dd1ef74d24,1,0,114.070693,30.322683,13554455109,shopping,http://api.map.baidu.com/place/detail?uid=3d9f82d78297a2dd1ef74d24&output=html&source=placeapi_v2,,05:30-22:30,,,,,,,,,,,,,,,,114.07072995918,30.322811448929,0
b0c0b80886996a825abbbce7,汉芳平价超市,购物,便利店,湖北省,武汉市,汉南区,武汉市汉南区育才路武汉市汉南区人民医院(兴城大道)西南侧约240米,b0c0b80886996a825abbbce7,1,0,114.076942,30.317174,,shopping,http://api.map.baidu.com/place/detail?uid=b0c0b80886996a825abbbce7&output=html&source=placeapi_v2,,05:30-22:30,,,,,,,,,,,,,,,,114.07672175574,30.317053861102,0
