uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
6551eb8fe6373d3fa1a934b1,武汉得时利食品工业园,公司企业,园区,湖北省,武汉市,汉南区,湖北省武汉市汉南区致富路,6551eb8fe6373d3fa1a934b1,1,0,114.027946,30.310985,,enterprise,http://api.map.baidu.com/place/detail?uid=6551eb8fe6373d3fa1a934b1&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.02788311027,30.310887652955,0
06bccdba5efe0b895abbbc26,园区超市(育才路店),购物,超市,湖北省,武汉市,汉南区,武汉市汉南区纱帽街育才路311号美国新都市工业园(杰品金属对面),06bccdba5efe0b895abbbc26,1,0,114.070397,30.317998,13307164133,shopping,http://api.map.baidu.com/place/detail?uid=06bccdba5efe0b895abbbc26&output=html&source=placeapi_v2,,06:30-20:30,,,,,,,,,,,,,,,,,,0
5fbaa63e0136e3cf9222e08b,电子商务产业园,公司企业,公司,湖北省,武汉市,汉南区,武汉市汉南区育才路与育源路交叉路口往西约110米,,1,0,114.056013,30.327027,,enterprise,http://api.map.baidu.com/place/detail?uid=5fbaa63e0136e3cf9222e08b&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
24fbef56d6156d94ab0dd860,汉南(工业园区)生活垃圾转运站,生活服务,其他,湖北省,武汉市,汉南区,湖北省武汉市汉南区薇湖路,24fbef56d6156d94ab0dd860,1,0,114.062729,30.31766,,life,http://api.map.baidu.com/place/detail?uid=24fbef56d6156d94ab0dd860&output=html&source=placeapi_v2,,,0,,,,,,,2,0,,,,,,,114.06259882019,30.31740328576,0
d1f9d7ba653f1e16e812e46c,中国多肽健康产业园,公司企业,园区,湖北省,武汉市,汉南区,湖北省武汉市汉南区育才路551号,d1f9d7ba653f1e16e812e46c,1,0,114.070767,30.318982,,enterprise,http://api.map.baidu.com/place/detail?uid=d1f9d7ba653f1e16e812e46c&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.0708310967,30.318876640882,0
7bfa08fc8026ef7f25d2bbe8,武汉瑞祥工业园,公司企业,园区,湖北省,武汉市,汉南区,湖北省武汉市汉南区育才路576号,7bfa08fc8026ef7f25d2bbe8,1,0,114.068772,30.319562,,life,http://api.map.baidu.com/place/detail?uid=7bfa08fc8026ef7f25d2bbe8&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,114.06881157925,30.319400781927,0
b3b3ee913d0e69344d2fdfd8,汉南经济技术开发区汽车及零部件产业园,公司企业,园区,湖北省,武汉市,汉南区,湖北省武汉市汉南区薇湖路348号,b3b3ee913d0e69344d2fdfd8,1,0,114.082514,30.31298,,enterprise,http://api.map.baidu.com/place/detail?uid=b3b3ee913d0e69344d2fdfd8&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
5d7101914971b85548cc4a86,波罗金工业园,行政区划,,湖北省,武汉市,汉南区,武汉市汉南区沙帽幸福工业园,5d7101914971b85548cc4a86,1,0,114.060799,30.313699,,life,http://api.map.baidu.com/place/detail?uid=5d7101914971b85548cc4a86&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.06300354815,30.312287482944,0
5202723de9c611294f6d46d3,汉南农业科技园,行政区划,,湖北省,武汉市,汉南区,育才路附近,5202723de9c611294f6d46d3,1,0,114.072187,30.318278,,life,http://api.map.baidu.com/place/detail?uid=5202723de9c611294f6d46d3&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
150395dba3a69ed488fc0693,金澜湾(高科)产业园,行政区划,,湖北省,武汉市,汉南区,湖北省武汉市汉南区坛山东路,150395dba3a69ed488fc0693,1,0,114.063107,30.312409,,life,http://api.map.baidu.com/place/detail?uid=150395dba3a69ed488fc0693&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.06316883097,30.312339912124,0
