uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
52871c14ff50a92521f017e5,宜佳购物广场(兴新街店),购物,购物中心,湖北省,武汉市,江夏区,武汉市江夏区兴新街219号,52871c14ff50a92521f017e5,1,0,114.322423,30.352991,,shopping,http://api.map.baidu.com/place/detail?uid=52871c14ff50a92521f017e5&output=html&source=placeapi_v2,,09:00-21:30,4.7,,,,,,,,11,,,,,,,114.32202426646,30.352797177166,0
ba1ae54c5bf81e2d5b3ac8f3,中央大街,购物,购物中心,湖北省,武汉市,江夏区,江夏大道128号附1号(903公交总站旁),ba1ae54c5bf81e2d5b3ac8f3,1,0,114.336076,30.360294,,shopping,http://api.map.baidu.com/place/detail?uid=ba1ae54c5bf81e2d5b3ac8f3&output=html&source=placeapi_v2,,09:00-19:00,4.8,,,,,,,,17,,,,,,,114.33651393433,30.361187814123,0
1be3f8a50e3401abbca822a7,中百广场(江夏店),购物,购物中心,湖北省,武汉市,江夏区,武汉市江夏区纸坊街文化路37号,1be3f8a50e3401abbca822a7,1,0,114.327871,30.370585,(027)81827585,shopping,http://api.map.baidu.com/place/detail?uid=1be3f8a50e3401abbca822a7&output=html&source=placeapi_v2,,09:30-21:30,2.6,,,,,,,,7,,,,,,,114.32867204074,30.37117394398,0
4d5f3b3be8e9f2f55fbe86de,齐乐城,购物,其他,湖北省,武汉市,江夏区,湖北省武汉市江夏区江夏大道158号,4d5f3b3be8e9f2f55fbe86de,1,0,114.338368,30.365307,,shopping,http://api.map.baidu.com/place/detail?uid=4d5f3b3be8e9f2f55fbe86de&output=html&source=placeapi_v2,,,5,,,,,,,,1,,,,,,,114.33816843611,30.365459913677,0
657d0d7fc0dd44b9b64f5482,商场百货,购物,超市,湖北省,武汉市,江夏区,武汉市江夏区界山路江夏区五里界中学东南侧约190米,657d0d7fc0dd44b9b64f5482,1,0,114.402826,30.342099,15377667277,shopping,http://api.map.baidu.com/place/detail?uid=657d0d7fc0dd44b9b64f5482&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.4030025736,30.342135324926,0
a7b8063188c5577488f15da3,联投广场万汇MALL,购物,购物中心,湖北省,武汉市,江夏区,湖北省武汉市江夏区珞狮南路延长线文化大道3号(江夏区政府旁),a7b8063188c5577488f15da3,1,0,114.327518,30.378528,,shopping,http://api.map.baidu.com/place/detail?uid=a7b8063188c5577488f15da3&output=html&source=placeapi_v2,,08:00-22:00,,,,,,,,,0,,,,,,,114.32612673789,30.380383043701,0
1be3f8a50e3401abbca822a7,中百广场(江夏店),购物,购物中心,湖北省,武汉市,江夏区,武汉市江夏区纸坊街文化路37号,1be3f8a50e3401abbca822a7,1,0,114.327871,30.370585,(027)81827585,shopping,http://api.map.baidu.com/place/detail?uid=1be3f8a50e3401abbca822a7&output=html&source=placeapi_v2,,09:30-21:30,2.6,,,,,,,,7,,,,,,,114.32867204074,30.37117394398,0
b0395ff429368b5d715e803f,永旺梦乐城(江夏店),购物,购物中心,湖北省,武汉市,江夏区,湖北省武汉市江夏区文化大道,,1,0,114.322081,30.402603,,shopping,http://api.map.baidu.com/place/detail?uid=b0395ff429368b5d715e803f&output=html&source=placeapi_v2,,08:00-22:00,,,,,,,,,1,,,,,,,,,0
60e41c2e771fe4b90b1cc71d,大百货,购物,超市,湖北省,武汉市,江夏区,湖北省武汉市江夏区红花路汉口学院西南侧约70米,60e41c2e771fe4b90b1cc71d,1,0,114.318231,30.420006,13016483138,shopping,http://api.map.baidu.com/place/detail?uid=60e41c2e771fe4b90b1cc71d&output=html&source=placeapi_v2,,,5,,,,,,,,1,,,,,,,114.31808974042,30.419951760475,0
c2c404c42781d42dc51e513a,瑞鑫记百货卖场,购物,超市,湖北省,武汉市,江夏区,武汉市江夏区红花路大花岭小区-东区,c2c404c42781d42dc51e513a,1,0,114.317934,30.417303,13016483138,shopping,http://api.map.baidu.com/place/detail?uid=c2c404c42781d42dc51e513a&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.31780234374,30.417313781978,0
bf5afa2db9a2819b2811d171,百尚百酷购物中心,购物,其他,湖北省,武汉市,蔡甸区,湖北省武汉市蔡甸区奓山路215号,bf5afa2db9a2819b2811d171,1,0,114.02631,30.458935,,shopping,http://api.map.baidu.com/place/detail?uid=bf5afa2db9a2819b2811d171&output=html&source=placeapi_v2,,07:00-21:30,,,,,,,,,,,,,,,,114.02628180973,30.458522521383,0
155121c8ea1e5d9fd6851fe1,奓山商场,购物,超市,湖北省,武汉市,蔡甸区,湖北省武汉市蔡甸区白鹤泉西路76号,155121c8ea1e5d9fd6851fe1,1,0,114.018197,30.455803,13871308716,shopping,http://api.map.baidu.com/place/detail?uid=155121c8ea1e5d9fd6851fe1&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
ab198d501b0d525f32870a0c,腾飞购物中心(NO.26),购物,便利店,湖北省,武汉市,蔡甸区,湖北省武汉市蔡甸区全力五路80附9号,ab198d501b0d525f32870a0c,1,0,114.077829,30.45132,,shopping,http://api.map.baidu.com/place/detail?uid=ab198d501b0d525f32870a0c&output=html&source=placeapi_v2,,,0.0,,,,,,,,1,,,,,,,114.07798706577,30.451383254913,0
5f7bb5979a2d54034f3a5978,义乌百货大卖场,购物,超市,湖北省,武汉市,蔡甸区,白鹤泉东街(龙王庙社区),5f7bb5979a2d54034f3a5978,1,0,114.061673,30.458915,,shopping,http://api.map.baidu.com/place/detail?uid=5f7bb5979a2d54034f3a5978&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.06181287294,30.458915418641,0
8ab5107c8460ede7601c674b,京东商城(西牛一街店),购物,购物中心,湖北省,武汉市,蔡甸区,湖北省武汉市蔡甸区西牛一街29号,8ab5107c8460ede7601c674b,1,0,114.071623,30.437224,,shopping,http://api.map.baidu.com/place/detail?uid=8ab5107c8460ede7601c674b&output=html&source=placeapi_v2,,09:00-18:00,,,,,,,,,,,,,,,,114.07161381455,30.437050740518,0
dcbc38fa5e4ee0cd61685882,东澜岸菜场,购物,市场,湖北省,武汉市,洪山区,武汉市洪山区黄家湖四街东澜岸广场,dcbc38fa5e4ee0cd61685882,1,0,114.270286,30.439944,(027)88110888,shopping,http://api.map.baidu.com/place/detail?uid=dcbc38fa5e4ee0cd61685882&output=html&source=placeapi_v2,,10:00-21:30,,,,,,,,,,,,,,,,114.2704288633,30.439910983835,0
75fd2cf285926ae38936eefa,先建购物中心,购物,超市,湖北省,武汉市,洪山区,武汉市洪山区三环线湖北铁道运输职业学院西北侧约130米,,1,0,114.352174,30.465039,,shopping,http://api.map.baidu.com/place/detail?uid=75fd2cf285926ae38936eefa&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
